"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0006753"	"nucleoside phosphate metabolic process"	428	12	11.47	"1.00000"
"GO:0006754"	"ATP biosynthetic process"	27	1	0.72	"1.00000"
"GO:0006757"	"ATP generation from ADP"	103	1	2.76	"1.00000"
"GO:0002064"	"epithelial cell development"	178	5	4.77	"1.00000"
"GO:0002065"	"columnar/cuboidal epithelial cell differ..."	86	3	2.3	"1.00000"
"GO:0000302"	"response to reactive oxygen species"	188	7	5.04	"1.00000"
"GO:0002066"	"columnar/cuboidal epithelial cell develo..."	49	2	1.31	"1.00000"
"GO:0000303"	"response to superoxide"	24	1	0.64	"1.00000"
"GO:0071396"	"cellular response to lipid"	443	9	11.87	"1.00000"
"GO:0000305"	"response to oxygen radical"	25	1	0.67	"1.00000"
"GO:0034660"	"ncRNA metabolic process"	424	20	11.36	"1.00000"
"GO:0045814"	"negative regulation of gene expression, ..."	55	1	1.47	"1.00000"
"GO:0035872"	"nucleotide-binding domain, leucine rich ..."	32	1	0.86	"1.00000"
"GO:0050432"	"catecholamine secretion"	44	1	1.18	"1.00000"
"GO:0050433"	"regulation of catecholamine secretion"	42	1	1.13	"1.00000"
"GO:0036230"	"granulocyte activation"	374	10	10.02	"1.00000"
"GO:0050435"	"amyloid-beta metabolic process"	45	2	1.21	"1.00000"
"GO:1904923"	"regulation of autophagy of mitochondrion..."	13	1	0.35	"1.00000"
"GO:0120178"	"steroid hormone biosynthetic process"	35	1	0.94	"1.00000"
"GO:0060401"	"cytosolic calcium ion transport"	133	3	3.56	"1.00000"
"GO:0060402"	"calcium ion transport into cytosol"	116	3	3.11	"1.00000"
"GO:0110154"	"RNA decapping"	12	1	0.32	"1.00000"
"GO:0034654"	"nucleobase-containing compound biosynthe..."	3409	101	91.35	"1.00000"
"GO:0034655"	"nucleobase-containing compound catabolic..."	487	45	13.05	"1.00000"
"GO:1900274"	"regulation of phospholipase C activity"	36	1	0.96	"1.00000"
"GO:0045844"	"positive regulation of striated muscle t..."	53	1	1.42	"1.00000"
"GO:0035821"	"modulation of process of other organism"	85	3	2.28	"1.00000"
"GO:0035825"	"homologous recombination"	46	2	1.23	"1.00000"
"GO:0070193"	"synaptonemal complex organization"	15	1	0.4	"1.00000"
"GO:0046209"	"nitric oxide metabolic process"	58	1	1.55	"1.00000"
"GO:0045833"	"negative regulation of lipid metabolic p..."	67	1	1.8	"1.00000"
"GO:0045834"	"positive regulation of lipid metabolic p..."	115	5	3.08	"1.00000"
"GO:0015865"	"purine nucleotide transport"	29	1	0.78	"1.00000"
"GO:0045839"	"negative regulation of mitotic nuclear d..."	49	2	1.31	"1.00000"
"GO:0015868"	"purine ribonucleotide transport"	28	1	0.75	"1.00000"
"GO:0015850"	"organic hydroxy compound transport"	187	2	5.01	"1.00000"
"GO:0002028"	"regulation of sodium ion transport"	81	2	2.17	"1.00000"
"GO:0071357"	"cellular response to type I interferon"	66	1	1.77	"1.00000"
"GO:0022904"	"respiratory electron transport chain"	96	13	2.57	"1.00000"
"GO:0060191"	"regulation of lipase activity"	70	1	1.88	"1.00000"
"GO:0060193"	"positive regulation of lipase activity"	52	1	1.39	"1.00000"
"GO:0018393"	"internal peptidyl-lysine acetylation"	150	2	4.02	"1.00000"
"GO:0071383"	"cellular response to steroid hormone sti..."	176	4	4.72	"1.00000"
"GO:0071384"	"cellular response to corticosteroid stim..."	53	2	1.42	"1.00000"
"GO:0071385"	"cellular response to glucocorticoid stim..."	50	2	1.34	"1.00000"
"GO:0016242"	"negative regulation of macroautophagy"	32	1	0.86	"1.00000"
"GO:0046794"	"transport of virus"	58	2	1.55	"1.00000"
"GO:0034612"	"response to tumor necrosis factor"	234	8	6.27	"1.00000"
"GO:0034613"	"cellular protein localization"	1783	79	47.78	"1.00000"
"GO:0034614"	"cellular response to reactive oxygen spe..."	137	4	3.67	"1.00000"
"GO:0015872"	"dopamine transport"	40	1	1.07	"1.00000"
"GO:0080171"	"lytic vacuole organization"	62	2	1.66	"1.00000"
"GO:0030323"	"respiratory tube development"	160	4	4.29	"1.00000"
"GO:0006739"	"NADP metabolic process"	30	2	0.8	"1.00000"
"GO:0071375"	"cellular response to peptide hormone sti..."	275	4	7.37	"1.00000"
"GO:0030326"	"embryonic limb morphogenesis"	106	1	2.84	"1.00000"
"GO:0016233"	"telomere capping"	38	1	1.02	"1.00000"
"GO:0071378"	"cellular response to growth hormone stim..."	19	2	0.51	"1.00000"
"GO:0034641"	"cellular nitrogen compound metabolic pro..."	5307	185	142.21	"1.00000"
"GO:0034643"	"establishment of mitochondrion localizat..."	23	1	0.62	"1.00000"
"GO:0042098"	"T cell proliferation"	124	3	3.32	"1.00000"
"GO:0034645"	"cellular macromolecule biosynthetic proc..."	4087	145	109.52	"1.00000"
"GO:0110148"	"biomineralization"	123	1	3.3	"1.00000"
"GO:0071326"	"cellular response to monosaccharide stim..."	113	2	3.03	"1.00000"
"GO:0061387"	"regulation of extent of cell growth"	105	2	2.81	"1.00000"
"GO:0071310"	"cellular response to organic substance"	2120	48	56.81	"1.00000"
"GO:0034637"	"cellular carbohydrate biosynthetic proce..."	73	1	1.96	"1.00000"
"GO:0030330"	"DNA damage response, signal transduction..."	98	3	2.63	"1.00000"
"GO:0032096"	"negative regulation of response to food"	10	1	0.27	"1.00000"
"GO:0045595"	"regulation of cell differentiation"	1538	32	41.21	"1.00000"
"GO:0015844"	"monoamine transport"	63	1	1.69	"1.00000"
"GO:1902369"	"negative regulation of RNA catabolic pro..."	49	2	1.31	"1.00000"
"GO:0045596"	"negative regulation of cell differentiat..."	572	14	15.33	"1.00000"
"GO:0045597"	"positive regulation of cell differentiat..."	839	14	22.48	"1.00000"
"GO:0045598"	"regulation of fat cell differentiation"	119	3	3.19	"1.00000"
"GO:0030336"	"negative regulation of cell migration"	212	2	5.68	"1.00000"
"GO:0071349"	"cellular response to interleukin-12"	39	1	1.05	"1.00000"
"GO:0015849"	"organic acid transport"	274	7	7.34	"1.00000"
"GO:0042063"	"gliogenesis"	260	8	6.97	"1.00000"
"GO:0000478"	"endonucleolytic cleavage involved in rRN..."	16	1	0.43	"1.00000"
"GO:0000479"	"endonucleolytic cleavage of tricistronic..."	16	1	0.43	"1.00000"
"GO:0061326"	"renal tubule development"	84	1	2.25	"1.00000"
"GO:0042069"	"regulation of catecholamine metabolic pr..."	14	1	0.38	"1.00000"
"GO:0071331"	"cellular response to hexose stimulus"	112	2	3	"1.00000"
"GO:0070129"	"regulation of mitochondrial translation"	25	2	0.67	"1.00000"
"GO:0015833"	"peptide transport"	1757	78	47.08	"1.00000"
"GO:0000422"	"autophagy of mitochondrion"	75	3	2.01	"1.00000"
"GO:0046782"	"regulation of viral transcription"	60	5	1.61	"1.00000"
"GO:0000423"	"mitophagy"	23	1	0.62	"1.00000"
"GO:0080134"	"regulation of response to stress"	1143	30	30.63	"1.00000"
"GO:0015837"	"amine transport"	80	1	2.14	"1.00000"
"GO:0080135"	"regulation of cellular response to stres..."	658	15	17.63	"1.00000"
"GO:0002009"	"morphogenesis of an epithelium"	474	6	12.7	"1.00000"
"GO:0046785"	"microtubule polymerization"	71	1	1.9	"1.00000"
"GO:0140253"	"cell-cell fusion"	35	1	0.94	"1.00000"
"GO:0042058"	"regulation of epidermal growth factor re..."	76	1	2.04	"1.00000"
"GO:0007260"	"tyrosine phosphorylation of STAT protein"	47	1	1.26	"1.00000"
"GO:0060173"	"limb development"	151	1	4.05	"1.00000"
"GO:0035592"	"establishment of protein localization to..."	345	9	9.24	"1.00000"
"GO:0007266"	"Rho protein signal transduction"	116	1	3.11	"1.00000"
"GO:0007269"	"neurotransmitter secretion"	165	1	4.42	"1.00000"
"GO:2000573"	"positive regulation of DNA biosynthetic ..."	69	1	1.85	"1.00000"
"GO:0051321"	"meiotic cell cycle"	184	4	4.93	"1.00000"
"GO:0006892"	"post-Golgi vesicle-mediated transport"	98	2	2.63	"1.00000"
"GO:1902373"	"negative regulation of mRNA catabolic pr..."	40	1	1.07	"1.00000"
"GO:0030301"	"cholesterol transport"	68	1	1.82	"1.00000"
"GO:0032069"	"regulation of nuclease activity"	22	1	0.59	"1.00000"
"GO:0030307"	"positive regulation of cell growth"	140	1	3.75	"1.00000"
"GO:0030309"	"poly-N-acetyllactosamine metabolic proce..."	11	1	0.29	"1.00000"
"GO:0061333"	"renal tubule morphogenesis"	67	1	1.8	"1.00000"
"GO:0061337"	"cardiac conduction"	129	2	3.46	"1.00000"
"GO:0060113"	"inner ear receptor cell differentiation"	47	1	1.26	"1.00000"
"GO:0007281"	"germ cell development"	178	2	4.77	"1.00000"
"GO:0017157"	"regulation of exocytosis"	190	3	5.09	"1.00000"
"GO:0015802"	"basic amino acid transport"	16	1	0.43	"1.00000"
"GO:0015807"	"L-amino acid transport"	64	1	1.71	"1.00000"
"GO:0051341"	"regulation of oxidoreductase activity"	80	2	2.14	"1.00000"
"GO:0045580"	"regulation of T cell differentiation"	100	1	2.68	"1.00000"
"GO:0060142"	"regulation of syncytium formation by pla..."	13	1	0.35	"1.00000"
"GO:0051345"	"positive regulation of hydrolase activit..."	631	12	16.91	"1.00000"
"GO:0051346"	"negative regulation of hydrolase activit..."	325	6	8.71	"1.00000"
"GO:0007272"	"ensheathment of neurons"	125	5	3.35	"1.00000"
"GO:0090407"	"organophosphate biosynthetic process"	485	13	13	"1.00000"
"GO:0051348"	"negative regulation of transferase activ..."	248	6	6.65	"1.00000"
"GO:0060147"	"regulation of posttranscriptional gene s..."	84	2	2.25	"1.00000"
"GO:1901184"	"regulation of ERBB signaling pathway"	82	1	2.2	"1.00000"
"GO:0035567"	"non-canonical Wnt signaling pathway"	147	2	3.94	"1.00000"
"GO:1901185"	"negative regulation of ERBB signaling pa..."	47	1	1.26	"1.00000"
"GO:0006862"	"nucleotide transport"	33	1	0.88	"1.00000"
"GO:0006865"	"amino acid transport"	135	1	3.62	"1.00000"
"GO:0051336"	"regulation of hydrolase activity"	1021	22	27.36	"1.00000"
"GO:0051338"	"regulation of transferase activity"	867	29	23.23	"1.00000"
"GO:0045576"	"mast cell activation"	39	3	1.05	"1.00000"
"GO:0045577"	"regulation of B cell differentiation"	23	1	0.62	"1.00000"
"GO:0120254"	"olefinic compound metabolic process"	85	2	2.28	"1.00000"
"GO:0035556"	"intracellular signal transduction"	2279	53	61.07	"1.00000"
"GO:1990776"	"response to angiotensin"	23	1	0.62	"1.00000"
"GO:1990778"	"protein localization to cell periphery"	309	6	8.28	"1.00000"
"GO:0097237"	"cellular response to toxic substance"	82	6	2.2	"1.00000"
"GO:0007212"	"dopamine receptor signaling pathway"	34	1	0.91	"1.00000"
"GO:0006858"	"extracellular transport"	30	1	0.8	"1.00000"
"GO:0071495"	"cellular response to endogenous stimulus"	1148	22	30.76	"1.00000"
"GO:0071496"	"cellular response to external stimulus"	279	6	7.48	"1.00000"
"GO:0006887"	"exocytosis"	725	20	19.43	"1.00000"
"GO:1904062"	"regulation of cation transmembrane trans..."	281	6	7.53	"1.00000"
"GO:1904063"	"negative regulation of cation transmembr..."	67	1	1.8	"1.00000"
"GO:0008406"	"gonad development"	176	7	4.72	"1.00000"
"GO:0051302"	"regulation of cell division"	142	3	3.81	"1.00000"
"GO:0006873"	"cellular ion homeostasis"	499	9	13.37	"1.00000"
"GO:0051303"	"establishment of chromosome localization"	70	1	1.88	"1.00000"
"GO:0051304"	"chromosome separation"	85	3	2.28	"1.00000"
"GO:0006875"	"cellular metal ion homeostasis"	422	9	11.31	"1.00000"
"GO:0009394"	"2'-deoxyribonucleotide metabolic process"	30	1	0.8	"1.00000"
"GO:0051306"	"mitotic sister chromatid separation"	61	3	1.63	"1.00000"
"GO:0006820"	"anion transport"	508	11	13.61	"1.00000"
"GO:0070296"	"sarcoplasmic reticulum calcium ion trans..."	30	1	0.8	"1.00000"
"GO:0097205"	"renal filtration"	18	1	0.48	"1.00000"
"GO:1902305"	"regulation of sodium ion transmembrane t..."	59	2	1.58	"1.00000"
"GO:0043954"	"cellular component maintenance"	52	2	1.39	"1.00000"
"GO:0071466"	"cellular response to xenobiotic stimulus"	76	1	2.04	"1.00000"
"GO:0048489"	"synaptic vesicle transport"	41	1	1.1	"1.00000"
"GO:0006810"	"transport"	4091	134	109.62	"1.00000"
"GO:1901135"	"carbohydrate derivative metabolic proces..."	929	23	24.89	"1.00000"
"GO:1901136"	"carbohydrate derivative catabolic proces..."	158	3	4.23	"1.00000"
"GO:0006811"	"ion transport"	1293	32	34.65	"1.00000"
"GO:1901137"	"carbohydrate derivative biosynthetic pro..."	568	14	15.22	"1.00000"
"GO:0006812"	"cation transport"	904	21	24.22	"1.00000"
"GO:0071450"	"cellular response to oxygen radical"	22	1	0.59	"1.00000"
"GO:0071451"	"cellular response to superoxide"	22	1	0.59	"1.00000"
"GO:0071453"	"cellular response to oxygen levels"	199	8	5.33	"1.00000"
"GO:0010498"	"proteasomal protein catabolic process"	449	10	12.03	"1.00000"
"GO:0090169"	"regulation of spindle assembly"	24	1	0.64	"1.00000"
"GO:0071459"	"protein localization to chromosome, cent..."	20	1	0.54	"1.00000"
"GO:0090150"	"establishment of protein localization to..."	306	38	8.2	"1.00000"
"GO:0051494"	"negative regulation of cytoskeleton orga..."	133	6	3.56	"1.00000"
"GO:0007200"	"phospholipase C-activating G protein-cou..."	64	1	1.71	"1.00000"
"GO:0051495"	"positive regulation of cytoskeleton orga..."	195	4	5.23	"1.00000"
"GO:0060294"	"cilium movement involved in cell motilit..."	70	1	1.88	"1.00000"
"GO:0071482"	"cellular response to light stimulus"	102	1	2.73	"1.00000"
"GO:0046890"	"regulation of lipid biosynthetic process"	168	6	4.5	"1.00000"
"GO:0022037"	"metencephalon development"	102	3	2.73	"1.00000"
"GO:0090181"	"regulation of cholesterol metabolic proc..."	56	2	1.5	"1.00000"
"GO:1904029"	"regulation of cyclin-dependent protein k..."	95	6	2.55	"1.00000"
"GO:0090183"	"regulation of kidney development"	46	1	1.23	"1.00000"
"GO:0090184"	"positive regulation of kidney developmen..."	35	1	0.94	"1.00000"
"GO:0032006"	"regulation of TOR signaling"	84	3	2.25	"1.00000"
"GO:0198738"	"cell-cell signaling by wnt"	470	13	12.59	"1.00000"
"GO:0071478"	"cellular response to radiation"	158	6	4.23	"1.00000"
"GO:0070252"	"actin-mediated cell contraction"	92	1	2.47	"1.00000"
"GO:0061458"	"reproductive system development"	366	9	9.81	"1.00000"
"GO:1904019"	"epithelial cell apoptotic process"	83	2	2.22	"1.00000"
"GO:0090175"	"regulation of establishment of planar po..."	108	2	2.89	"1.00000"
"GO:0010466"	"negative regulation of peptidase activit..."	156	2	4.18	"1.00000"
"GO:0010467"	"gene expression"	4757	162	127.47	"1.00000"
"GO:0010469"	"regulation of signaling receptor activit..."	144	2	3.86	"1.00000"
"GO:0071426"	"ribonucleoprotein complex export from nu..."	120	3	3.22	"1.00000"
"GO:0000154"	"rRNA modification"	35	1	0.94	"1.00000"
"GO:0071428"	"rRNA-containing ribonucleoprotein comple..."	15	2	0.4	"1.00000"
"GO:0060260"	"regulation of transcription initiation f..."	33	2	0.88	"1.00000"
"GO:0008150"	"biological_process"	13136	352	352	"1.00000"
"GO:1904030"	"negative regulation of cyclin-dependent ..."	28	2	0.75	"1.00000"
"GO:1904031"	"positive regulation of cyclin-dependent ..."	33	3	0.88	"1.00000"
"GO:0008152"	"metabolic process"	9260	268	248.14	"1.00000"
"GO:0008154"	"actin polymerization or depolymerization"	186	9	4.98	"1.00000"
"GO:0043949"	"regulation of cAMP-mediated signaling"	43	1	1.15	"1.00000"
"GO:1904035"	"regulation of epithelial cell apoptotic ..."	62	2	1.66	"1.00000"
"GO:0008156"	"negative regulation of DNA replication"	29	1	0.78	"1.00000"
"GO:1904036"	"negative regulation of epithelial cell a..."	32	2	0.86	"1.00000"
"GO:0006801"	"superoxide metabolic process"	48	1	1.29	"1.00000"
"GO:0090114"	"COPII-coated vesicle budding"	70	2	1.88	"1.00000"
"GO:0006807"	"nitrogen compound metabolic process"	8060	236	215.98	"1.00000"
"GO:0060255"	"regulation of macromolecule metabolic pr..."	5184	165	138.91	"1.00000"
"GO:0043933"	"protein-containing complex subunit organ..."	1620	76	43.41	"1.00000"
"GO:0006809"	"nitric oxide biosynthetic process"	55	1	1.47	"1.00000"
"GO:1901292"	"nucleoside phosphate catabolic process"	66	1	1.77	"1.00000"
"GO:0003094"	"glomerular filtration"	17	1	0.46	"1.00000"
"GO:1901293"	"nucleoside phosphate biosynthetic proces..."	206	8	5.52	"1.00000"
"GO:0090140"	"regulation of mitochondrial fission"	24	1	0.64	"1.00000"
"GO:0051480"	"regulation of cytosolic calcium ion conc..."	248	5	6.65	"1.00000"
"GO:0097755"	"positive regulation of blood vessel diam..."	47	1	1.26	"1.00000"
"GO:0070227"	"lymphocyte apoptotic process"	55	1	1.47	"1.00000"
"GO:0097756"	"negative regulation of blood vessel diam..."	64	2	1.71	"1.00000"
"GO:0070228"	"regulation of lymphocyte apoptotic proce..."	41	1	1.1	"1.00000"
"GO:0071431"	"tRNA-containing ribonucleoprotein comple..."	32	1	0.86	"1.00000"
"GO:0070229"	"negative regulation of lymphocyte apopto..."	26	1	0.7	"1.00000"
"GO:0060285"	"cilium-dependent cell motility"	81	1	2.17	"1.00000"
"GO:0046883"	"regulation of hormone secretion"	201	5	5.39	"1.00000"
"GO:0046888"	"negative regulation of hormone secretion"	49	1	1.31	"1.00000"
"GO:0090130"	"tissue migration"	246	6	6.59	"1.00000"
"GO:0090132"	"epithelium migration"	244	6	6.54	"1.00000"
"GO:0061440"	"kidney vasculature development"	20	1	0.54	"1.00000"
"GO:0046879"	"hormone secretion"	239	6	6.4	"1.00000"
"GO:0045661"	"regulation of myoblast differentiation"	38	2	1.02	"1.00000"
"GO:2000677"	"regulation of transcription regulatory r..."	45	2	1.21	"1.00000"
"GO:0006595"	"polyamine metabolic process"	16	2	0.43	"1.00000"
"GO:0045664"	"regulation of neuron differentiation"	618	11	16.56	"1.00000"
"GO:0043903"	"regulation of symbiotic process"	188	8	5.04	"1.00000"
"GO:1905952"	"regulation of lipid localization"	108	2	2.89	"1.00000"
"GO:0045666"	"positive regulation of neuron differenti..."	346	6	9.27	"1.00000"
"GO:0046822"	"regulation of nucleocytoplasmic transpor..."	103	4	2.76	"1.00000"
"GO:1905953"	"negative regulation of lipid localizatio..."	32	2	0.86	"1.00000"
"GO:1905954"	"positive regulation of lipid localizatio..."	69	1	1.85	"1.00000"
"GO:0046824"	"positive regulation of nucleocytoplasmic..."	61	3	1.63	"1.00000"
"GO:0097720"	"calcineurin-mediated signaling"	39	1	1.05	"1.00000"
"GO:0072395"	"signal transduction involved in cell cyc..."	68	3	1.82	"1.00000"
"GO:0104004"	"cellular response to environmental stimu..."	277	7	7.42	"1.00000"
"GO:0061437"	"renal system vasculature development"	20	1	0.54	"1.00000"
"GO:0031396"	"regulation of protein ubiquitination"	186	5	4.98	"1.00000"
"GO:0060211"	"regulation of nuclear-transcribed mRNA p..."	12	1	0.32	"1.00000"
"GO:1990868"	"response to chemokine"	44	1	1.18	"1.00000"
"GO:0031399"	"regulation of protein modification proce..."	1524	43	40.84	"1.00000"
"GO:0060218"	"hematopoietic stem cell differentiation"	81	2	2.17	"1.00000"
"GO:0060219"	"camera-type eye photoreceptor cell diffe..."	20	1	0.54	"1.00000"
"GO:0090100"	"positive regulation of transmembrane rec..."	96	1	2.57	"1.00000"
"GO:0090101"	"negative regulation of transmembrane rec..."	110	1	2.95	"1.00000"
"GO:0051443"	"positive regulation of ubiquitin-protein..."	32	1	0.86	"1.00000"
"GO:1902414"	"protein localization to cell junction"	98	1	2.63	"1.00000"
"GO:0048193"	"Golgi vesicle transport"	346	8	9.27	"1.00000"
"GO:0048194"	"Golgi vesicle budding"	78	2	2.09	"1.00000"
"GO:0045685"	"regulation of glial cell differentiation"	62	2	1.66	"1.00000"
"GO:0045686"	"negative regulation of glial cell differ..."	21	1	0.56	"1.00000"
"GO:0090109"	"regulation of cell-substrate junction as..."	59	2	1.58	"1.00000"
"GO:0045687"	"positive regulation of glial cell differ..."	38	1	1.02	"1.00000"
"GO:0003081"	"regulation of systemic arterial blood pr..."	16	1	0.43	"1.00000"
"GO:0048199"	"vesicle targeting, to, from or within Go..."	71	2	1.9	"1.00000"
"GO:0060249"	"anatomical structure homeostasis"	375	11	10.05	"1.00000"
"GO:0009301"	"snRNA transcription"	70	5	1.88	"1.00000"
"GO:0045670"	"regulation of osteoclast differentiation"	44	3	1.18	"1.00000"
"GO:0097746"	"regulation of blood vessel diameter"	106	3	2.84	"1.00000"
"GO:0030193"	"regulation of blood coagulation"	59	3	1.58	"1.00000"
"GO:0060236"	"regulation of mitotic spindle organizati..."	34	1	0.91	"1.00000"
"GO:0051438"	"regulation of ubiquitin-protein transfer..."	51	3	1.37	"1.00000"
"GO:0009308"	"amine metabolic process"	117	4	3.14	"1.00000"
"GO:0030195"	"negative regulation of blood coagulation"	35	1	0.94	"1.00000"
"GO:0003071"	"renal system process involved in regulat..."	17	1	0.46	"1.00000"
"GO:0009309"	"amine biosynthetic process"	20	2	0.54	"1.00000"
"GO:0003073"	"regulation of systemic arterial blood pr..."	66	2	1.77	"1.00000"
"GO:0070201"	"regulation of establishment of protein l..."	538	19	14.42	"1.00000"
