"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0014856"	"skeletal muscle cell proliferation"	10	0	0.08	"1.00000"
"GO:0014887"	"cardiac muscle adaptation"	16	0	0.12	"1.00000"
"GO:0014896"	"muscle hypertrophy"	63	0	0.48	"1.00000"
"GO:0014897"	"striated muscle hypertrophy"	63	0	0.48	"1.00000"
"GO:0014898"	"cardiac muscle hypertrophy in response t..."	16	0	0.12	"1.00000"
"GO:0014902"	"myotube differentiation"	58	0	0.44	"1.00000"
"GO:0014904"	"myotube cell development"	17	0	0.13	"1.00000"
"GO:0015012"	"heparan sulfate proteoglycan biosyntheti..."	23	0	0.18	"1.00000"
"GO:0015695"	"organic cation transport"	28	0	0.21	"1.00000"
"GO:0015701"	"bicarbonate transport"	24	0	0.18	"1.00000"
"GO:0015740"	"C4-dicarboxylate transport"	21	0	0.16	"1.00000"
"GO:0015749"	"monosaccharide transmembrane transport"	72	0	0.55	"1.00000"
"GO:0015780"	"nucleotide-sugar transmembrane transport"	11	0	0.08	"1.00000"
"GO:0015800"	"acidic amino acid transport"	55	0	0.42	"1.00000"
"GO:0015802"	"basic amino acid transport"	13	0	0.1	"1.00000"
"GO:0015804"	"neutral amino acid transport"	26	0	0.2	"1.00000"
"GO:0015807"	"L-amino acid transport"	50	0	0.38	"1.00000"
"GO:0015812"	"gamma-aminobutyric acid transport"	12	0	0.09	"1.00000"
"GO:0015813"	"L-glutamate transmembrane transport"	18	0	0.14	"1.00000"
"GO:0015865"	"purine nucleotide transport"	27	0	0.21	"1.00000"
"GO:0015867"	"ATP transport"	23	0	0.18	"1.00000"
"GO:0015868"	"purine ribonucleotide transport"	27	0	0.21	"1.00000"
"GO:0015919"	"peroxisomal membrane transport"	20	0	0.15	"1.00000"
"GO:0015936"	"coenzyme A metabolic process"	14	0	0.11	"1.00000"
"GO:0015937"	"coenzyme A biosynthetic process"	10	0	0.08	"1.00000"
"GO:0015949"	"nucleobase-containing small molecule int..."	26	0	0.2	"1.00000"
"GO:0016056"	"rhodopsin mediated signaling pathway"	12	0	0.09	"1.00000"
"GO:0016073"	"snRNA metabolic process"	32	0	0.25	"1.00000"
"GO:0016074"	"snoRNA metabolic process"	14	0	0.11	"1.00000"
"GO:0016075"	"rRNA catabolic process"	16	0	0.12	"1.00000"
"GO:0016081"	"synaptic vesicle docking"	10	0	0.08	"1.00000"
"GO:0016082"	"synaptic vesicle priming"	17	0	0.13	"1.00000"
"GO:0016137"	"glycoside metabolic process"	15	0	0.12	"1.00000"
"GO:0016180"	"snRNA processing"	22	0	0.17	"1.00000"
"GO:0016188"	"synaptic vesicle maturation"	10	0	0.08	"1.00000"
"GO:0016226"	"iron-sulfur cluster assembly"	18	0	0.14	"1.00000"
"GO:0016233"	"telomere capping"	37	0	0.28	"1.00000"
"GO:0016236"	"macroautophagy"	279	0	2.14	"1.00000"
"GO:0016239"	"positive regulation of macroautophagy"	58	0	0.44	"1.00000"
"GO:0016241"	"regulation of macroautophagy"	159	0	1.22	"1.00000"
"GO:0016242"	"negative regulation of macroautophagy"	31	0	0.24	"1.00000"
"GO:0016246"	"RNA interference"	15	0	0.12	"1.00000"
"GO:0016254"	"preassembly of GPI anchor in ER membrane"	17	0	0.13	"1.00000"
"GO:0016266"	"O-glycan processing"	37	0	0.28	"1.00000"
"GO:0016331"	"morphogenesis of embryonic epithelium"	113	0	0.87	"1.00000"
"GO:0016339"	"calcium-dependent cell-cell adhesion via..."	31	0	0.24	"1.00000"
"GO:0016444"	"somatic cell DNA recombination"	45	0	0.35	"1.00000"
"GO:0016445"	"somatic diversification of immunoglobuli..."	46	0	0.35	"1.00000"
"GO:0016446"	"somatic hypermutation of immunoglobulin ..."	14	0	0.11	"1.00000"
"GO:0016447"	"somatic recombination of immunoglobulin ..."	37	0	0.28	"1.00000"
"GO:0016486"	"peptide hormone processing"	16	0	0.12	"1.00000"
"GO:0016540"	"protein autoprocessing"	13	0	0.1	"1.00000"
"GO:0016553"	"base conversion or substitution editing"	10	0	0.08	"1.00000"
"GO:0016556"	"mRNA modification"	20	0	0.15	"1.00000"
"GO:0016558"	"protein import into peroxisome matrix"	13	0	0.1	"1.00000"
"GO:0016567"	"protein ubiquitination"	716	0	5.49	"1.00000"
"GO:0016571"	"histone methylation"	112	0	0.86	"1.00000"
"GO:0016572"	"histone phosphorylation"	33	0	0.25	"1.00000"
"GO:0016574"	"histone ubiquitination"	47	0	0.36	"1.00000"
"GO:0016575"	"histone deacetylation"	72	0	0.55	"1.00000"
"GO:0016577"	"histone demethylation"	27	0	0.21	"1.00000"
"GO:0016578"	"histone deubiquitination"	22	0	0.17	"1.00000"
"GO:0016579"	"protein deubiquitination"	234	0	1.8	"1.00000"
"GO:0016601"	"Rac protein signal transduction"	32	0	0.25	"1.00000"
"GO:0016925"	"protein sumoylation"	73	0	0.56	"1.00000"
"GO:0016973"	"poly(A)+ mRNA export from nucleus"	14	0	0.11	"1.00000"
"GO:0017004"	"cytochrome complex assembly"	34	0	0.26	"1.00000"
"GO:0017062"	"respiratory chain complex III assembly"	10	0	0.08	"1.00000"
"GO:0017144"	"drug metabolic process"	18	0	0.14	"1.00000"
"GO:0017145"	"stem cell division"	33	0	0.25	"1.00000"
"GO:0018022"	"peptidyl-lysine methylation"	96	0	0.74	"1.00000"
"GO:0018023"	"peptidyl-lysine trimethylation"	38	0	0.29	"1.00000"
"GO:0018027"	"peptidyl-lysine dimethylation"	18	0	0.14	"1.00000"
"GO:0018095"	"protein polyglutamylation"	10	0	0.08	"1.00000"
"GO:0018107"	"peptidyl-threonine phosphorylation"	98	0	0.75	"1.00000"
"GO:0018126"	"protein hydroxylation"	25	0	0.19	"1.00000"
"GO:0018146"	"keratan sulfate biosynthetic process"	22	0	0.17	"1.00000"
"GO:0018195"	"peptidyl-arginine modification"	17	0	0.13	"1.00000"
"GO:0018196"	"peptidyl-asparagine modification"	29	0	0.22	"1.00000"
"GO:0018198"	"peptidyl-cysteine modification"	39	0	0.3	"1.00000"
"GO:0018200"	"peptidyl-glutamic acid modification"	19	0	0.15	"1.00000"
"GO:0018202"	"peptidyl-histidine modification"	12	0	0.09	"1.00000"
"GO:0018206"	"peptidyl-methionine modification"	11	0	0.08	"1.00000"
"GO:0018208"	"peptidyl-proline modification"	48	0	0.37	"1.00000"
"GO:0018210"	"peptidyl-threonine modification"	104	0	0.8	"1.00000"
"GO:0018216"	"peptidyl-arginine methylation"	12	0	0.09	"1.00000"
"GO:0018230"	"peptidyl-L-cysteine S-palmitoylation"	20	0	0.15	"1.00000"
"GO:0018231"	"peptidyl-S-diacylglycerol-L-cysteine bio..."	20	0	0.15	"1.00000"
"GO:0018279"	"protein N-linked glycosylation via aspar..."	28	0	0.21	"1.00000"
"GO:0018345"	"protein palmitoylation"	31	0	0.24	"1.00000"
"GO:0018904"	"ether metabolic process"	19	0	0.15	"1.00000"
"GO:0019042"	"viral latency"	11	0	0.08	"1.00000"
"GO:0019048"	"modulation by virus of host process"	25	0	0.19	"1.00000"
"GO:0019054"	"modulation by virus of host cellular pro..."	17	0	0.13	"1.00000"
"GO:0019076"	"viral release from host cell"	30	0	0.23	"1.00000"
"GO:0019079"	"viral genome replication"	101	0	0.77	"1.00000"
"GO:0019081"	"viral translation"	14	0	0.11	"1.00000"
"GO:0019098"	"reproductive behavior"	19	0	0.15	"1.00000"
"GO:0019184"	"nonribosomal peptide biosynthetic proces..."	16	0	0.12	"1.00000"
"GO:0019226"	"transmission of nerve impulse"	41	0	0.31	"1.00000"
"GO:0019228"	"neuronal action potential"	21	0	0.16	"1.00000"
"GO:0019233"	"sensory perception of pain"	55	0	0.42	"1.00000"
"GO:0019320"	"hexose catabolic process"	40	0	0.31	"1.00000"
"GO:0019321"	"pentose metabolic process"	12	0	0.09	"1.00000"
"GO:0019359"	"nicotinamide nucleotide biosynthetic pro..."	17	0	0.13	"1.00000"
"GO:0019362"	"pyridine nucleotide metabolic process"	20	0	0.15	"1.00000"
"GO:0019363"	"pyridine nucleotide biosynthetic process"	17	0	0.13	"1.00000"
"GO:0019369"	"arachidonic acid metabolic process"	26	0	0.2	"1.00000"
"GO:0019377"	"glycolipid catabolic process"	14	0	0.11	"1.00000"
"GO:0019400"	"alditol metabolic process"	16	0	0.12	"1.00000"
"GO:0019511"	"peptidyl-proline hydroxylation"	14	0	0.11	"1.00000"
"GO:0019692"	"deoxyribose phosphate metabolic process"	32	0	0.25	"1.00000"
"GO:0019722"	"calcium-mediated signaling"	120	0	0.92	"1.00000"
"GO:0019748"	"secondary metabolic process"	31	0	0.24	"1.00000"
"GO:0019751"	"polyol metabolic process"	96	0	0.74	"1.00000"
"GO:0019827"	"stem cell population maintenance"	130	0	1	"1.00000"
"GO:0019885"	"antigen processing and presentation of e..."	10	0	0.08	"1.00000"
"GO:0019896"	"axonal transport of mitochondrion"	13	0	0.1	"1.00000"
"GO:0019933"	"cAMP-mediated signaling"	91	0	0.7	"1.00000"
"GO:0019941"	"modification-dependent protein catabolic..."	564	0	4.33	"1.00000"
"GO:0019953"	"sexual reproduction"	477	0	3.66	"1.00000"
"GO:0019985"	"translesion synthesis"	39	0	0.3	"1.00000"
"GO:0021510"	"spinal cord development"	73	0	0.56	"1.00000"
"GO:0021511"	"spinal cord patterning"	14	0	0.11	"1.00000"
"GO:0021513"	"spinal cord dorsal/ventral patterning"	13	0	0.1	"1.00000"
"GO:0021515"	"cell differentiation in spinal cord"	29	0	0.22	"1.00000"
"GO:0021517"	"ventral spinal cord development"	26	0	0.2	"1.00000"
"GO:0021522"	"spinal cord motor neuron differentiation"	20	0	0.15	"1.00000"
"GO:0021532"	"neural tube patterning"	30	0	0.23	"1.00000"
"GO:0021533"	"cell differentiation in hindbrain"	17	0	0.13	"1.00000"
"GO:0021535"	"cell migration in hindbrain"	13	0	0.1	"1.00000"
"GO:0021542"	"dentate gyrus development"	11	0	0.08	"1.00000"
"GO:0021543"	"pallium development"	132	0	1.01	"1.00000"
"GO:0021554"	"optic nerve development"	10	0	0.08	"1.00000"
"GO:0021575"	"hindbrain morphogenesis"	36	0	0.28	"1.00000"
"GO:0021587"	"cerebellum morphogenesis"	33	0	0.25	"1.00000"
"GO:0021591"	"ventricular system development"	30	0	0.23	"1.00000"
"GO:0021670"	"lateral ventricle development"	11	0	0.08	"1.00000"
"GO:0021680"	"cerebellar Purkinje cell layer developme..."	22	0	0.17	"1.00000"
"GO:0021681"	"cerebellar granular layer development"	12	0	0.09	"1.00000"
"GO:0021692"	"cerebellar Purkinje cell layer morphogen..."	13	0	0.1	"1.00000"
"GO:0021694"	"cerebellar Purkinje cell layer formation"	10	0	0.08	"1.00000"
"GO:0021695"	"cerebellar cortex development"	40	0	0.31	"1.00000"
"GO:0021696"	"cerebellar cortex morphogenesis"	27	0	0.21	"1.00000"
"GO:0021697"	"cerebellar cortex formation"	20	0	0.15	"1.00000"
"GO:0021702"	"cerebellar Purkinje cell differentiation"	10	0	0.08	"1.00000"
"GO:0021762"	"substantia nigra development"	36	0	0.28	"1.00000"
"GO:0021766"	"hippocampus development"	63	0	0.48	"1.00000"
"GO:0021772"	"olfactory bulb development"	23	0	0.18	"1.00000"
"GO:0021781"	"glial cell fate commitment"	11	0	0.08	"1.00000"
"GO:0021795"	"cerebral cortex cell migration"	33	0	0.25	"1.00000"
"GO:0021799"	"cerebral cortex radially oriented cell m..."	25	0	0.19	"1.00000"
"GO:0021801"	"cerebral cortex radial glia guided migra..."	19	0	0.15	"1.00000"
"GO:0021846"	"cell proliferation in forebrain"	22	0	0.17	"1.00000"
"GO:0021885"	"forebrain cell migration"	44	0	0.34	"1.00000"
"GO:0021889"	"olfactory bulb interneuron differentiati..."	10	0	0.08	"1.00000"
"GO:0021895"	"cerebral cortex neuron differentiation"	19	0	0.15	"1.00000"
"GO:0021904"	"dorsal/ventral neural tube patterning"	18	0	0.14	"1.00000"
"GO:0021915"	"neural tube development"	135	0	1.04	"1.00000"
"GO:0021932"	"hindbrain radial glia guided cell migrat..."	10	0	0.08	"1.00000"
"GO:0021952"	"central nervous system projection neuron..."	25	0	0.19	"1.00000"
"GO:0021955"	"central nervous system neuron axonogenes..."	34	0	0.26	"1.00000"
"GO:0021987"	"cerebral cortex development"	92	0	0.71	"1.00000"
"GO:0021988"	"olfactory lobe development"	25	0	0.19	"1.00000"
"GO:0022010"	"central nervous system myelination"	17	0	0.13	"1.00000"
"GO:0022029"	"telencephalon cell migration"	42	0	0.32	"1.00000"
"GO:0022030"	"telencephalon glial cell migration"	19	0	0.15	"1.00000"
"GO:0022038"	"corpus callosum development"	19	0	0.15	"1.00000"
"GO:0022400"	"regulation of rhodopsin mediated signali..."	11	0	0.08	"1.00000"
"GO:0022401"	"negative adaptation of signaling pathway"	12	0	0.09	"1.00000"
"GO:0022404"	"molting cycle process"	61	0	0.47	"1.00000"
"GO:0022405"	"hair cycle process"	61	0	0.47	"1.00000"
"GO:0022410"	"circadian sleep/wake cycle process"	14	0	0.11	"1.00000"
"GO:0022412"	"cellular process involved in reproductio..."	201	0	1.54	"1.00000"
"GO:0022602"	"ovulation cycle process"	28	0	0.21	"1.00000"
"GO:0022616"	"DNA strand elongation"	24	0	0.18	"1.00000"
"GO:0022617"	"extracellular matrix disassembly"	44	0	0.34	"1.00000"
"GO:0023035"	"CD40 signaling pathway"	10	0	0.08	"1.00000"
"GO:0023058"	"adaptation of signaling pathway"	12	0	0.09	"1.00000"
"GO:0030010"	"establishment of cell polarity"	118	0	0.91	"1.00000"
"GO:0030011"	"maintenance of cell polarity"	17	0	0.13	"1.00000"
"GO:0030032"	"lamellipodium assembly"	52	0	0.4	"1.00000"
"GO:0030033"	"microvillus assembly"	15	0	0.12	"1.00000"
"GO:0030049"	"muscle filament sliding"	18	0	0.14	"1.00000"
"GO:0030050"	"vesicle transport along actin filament"	14	0	0.11	"1.00000"
"GO:0030071"	"regulation of mitotic metaphase/anaphase..."	55	0	0.42	"1.00000"
"GO:0030101"	"natural killer cell activation"	35	0	0.27	"1.00000"
"GO:0030104"	"water homeostasis"	46	0	0.35	"1.00000"
"GO:0030148"	"sphingolipid biosynthetic process"	74	0	0.57	"1.00000"
"GO:0030149"	"sphingolipid catabolic process"	27	0	0.21	"1.00000"
"GO:0030150"	"protein import into mitochondrial matrix"	17	0	0.13	"1.00000"
"GO:0030194"	"positive regulation of blood coagulation"	17	0	0.13	"1.00000"
"GO:0030201"	"heparan sulfate proteoglycan metabolic p..."	28	0	0.21	"1.00000"
"GO:0030213"	"hyaluronan biosynthetic process"	12	0	0.09	"1.00000"
"GO:0030214"	"hyaluronan catabolic process"	13	0	0.1	"1.00000"
"GO:0030216"	"keratinocyte differentiation"	73	0	0.56	"1.00000"
"GO:0030218"	"erythrocyte differentiation"	88	0	0.68	"1.00000"
"GO:0030220"	"platelet formation"	15	0	0.12	"1.00000"
"GO:0030225"	"macrophage differentiation"	22	0	0.17	"1.00000"
"GO:0030239"	"myofibril assembly"	39	0	0.3	"1.00000"
"GO:0030261"	"chromosome condensation"	27	0	0.21	"1.00000"
"GO:0030262"	"apoptotic nuclear changes"	25	0	0.19	"1.00000"
"GO:0030279"	"negative regulation of ossification"	50	0	0.38	"1.00000"
"GO:0030309"	"poly-N-acetyllactosamine metabolic proce..."	10	0	0.08	"1.00000"
"GO:0030316"	"osteoclast differentiation"	61	0	0.47	"1.00000"
"GO:0030317"	"flagellated sperm motility"	44	0	0.34	"1.00000"
"GO:0030318"	"melanocyte differentiation"	18	0	0.14	"1.00000"
"GO:0030325"	"adrenal gland development"	19	0	0.15	"1.00000"
"GO:0030397"	"membrane disassembly"	15	0	0.12	"1.00000"
"GO:0030431"	"sleep"	18	0	0.14	"1.00000"
"GO:0030433"	"ubiquitin-dependent ERAD pathway"	69	0	0.53	"1.00000"
"GO:0030449"	"regulation of complement activation"	16	0	0.12	"1.00000"
"GO:0030488"	"tRNA methylation"	37	0	0.28	"1.00000"
"GO:0030502"	"negative regulation of bone mineralizati..."	10	0	0.08	"1.00000"
"GO:0030510"	"regulation of BMP signaling pathway"	59	0	0.45	"1.00000"
"GO:0030512"	"negative regulation of transforming grow..."	66	0	0.51	"1.00000"
"GO:0030513"	"positive regulation of BMP signaling pat..."	23	0	0.18	"1.00000"
"GO:0030514"	"negative regulation of BMP signaling pat..."	32	0	0.25	"1.00000"
"GO:0030518"	"intracellular steroid hormone receptor s..."	90	0	0.69	"1.00000"
"GO:0030520"	"intracellular estrogen receptor signalin..."	43	0	0.33	"1.00000"
"GO:0030521"	"androgen receptor signaling pathway"	35	0	0.27	"1.00000"
"GO:0030539"	"male genitalia development"	10	0	0.08	"1.00000"
"GO:0030575"	"nuclear body organization"	15	0	0.12	"1.00000"
"GO:0030705"	"cytoskeleton-dependent intracellular tra..."	178	0	1.37	"1.00000"
"GO:0030851"	"granulocyte differentiation"	20	0	0.15	"1.00000"
"GO:0030852"	"regulation of granulocyte differentiatio..."	10	0	0.08	"1.00000"
"GO:0030856"	"regulation of epithelial cell differenti..."	101	0	0.77	"1.00000"
"GO:0030857"	"negative regulation of epithelial cell d..."	31	0	0.24	"1.00000"
"GO:0030858"	"positive regulation of epithelial cell d..."	36	0	0.28	"1.00000"
"GO:0030859"	"polarized epithelial cell differentiatio..."	17	0	0.13	"1.00000"
"GO:0030879"	"mammary gland development"	97	0	0.74	"1.00000"
"GO:0030903"	"notochord development"	14	0	0.11	"1.00000"
"GO:0030947"	"regulation of vascular endothelial growt..."	18	0	0.14	"1.00000"
"GO:0030953"	"astral microtubule organization"	10	0	0.08	"1.00000"
"GO:0030968"	"endoplasmic reticulum unfolded protein r..."	108	0	0.83	"1.00000"
"GO:0030970"	"retrograde protein transport, ER to cyto..."	26	0	0.2	"1.00000"
"GO:0031016"	"pancreas development"	44	0	0.34	"1.00000"
"GO:0031018"	"endocrine pancreas development"	26	0	0.2	"1.00000"
"GO:0031023"	"microtubule organizing center organizati..."	124	0	0.95	"1.00000"
"GO:0031050"	"dsRNA processing"	43	0	0.33	"1.00000"
"GO:0031053"	"primary miRNA processing"	11	0	0.08	"1.00000"
"GO:0031054"	"pre-miRNA processing"	11	0	0.08	"1.00000"
"GO:0031055"	"chromatin remodeling at centromere"	28	0	0.21	"1.00000"
"GO:0031057"	"negative regulation of histone modificat..."	37	0	0.28	"1.00000"
"GO:0031060"	"regulation of histone methylation"	53	0	0.41	"1.00000"
"GO:0031061"	"negative regulation of histone methylati..."	18	0	0.14	"1.00000"
"GO:0031062"	"positive regulation of histone methylati..."	33	0	0.25	"1.00000"
"GO:0031063"	"regulation of histone deacetylation"	24	0	0.18	"1.00000"
"GO:0031065"	"positive regulation of histone deacetyla..."	15	0	0.12	"1.00000"
"GO:0031069"	"hair follicle morphogenesis"	18	0	0.14	"1.00000"
"GO:0031076"	"embryonic camera-type eye development"	30	0	0.23	"1.00000"
"GO:0031103"	"axon regeneration"	42	0	0.32	"1.00000"
"GO:0031109"	"microtubule polymerization or depolymeri..."	100	0	0.77	"1.00000"
"GO:0031110"	"regulation of microtubule polymerization..."	71	0	0.54	"1.00000"
"GO:0031111"	"negative regulation of microtubule polym..."	34	0	0.26	"1.00000"
"GO:0031112"	"positive regulation of microtubule polym..."	29	0	0.22	"1.00000"
"GO:0031113"	"regulation of microtubule polymerization"	45	0	0.35	"1.00000"
"GO:0031114"	"regulation of microtubule depolymerizati..."	26	0	0.2	"1.00000"
"GO:0031115"	"negative regulation of microtubule polym..."	12	0	0.09	"1.00000"
"GO:0031116"	"positive regulation of microtubule polym..."	26	0	0.2	"1.00000"
"GO:0031118"	"rRNA pseudouridine synthesis"	10	0	0.08	"1.00000"
"GO:0031122"	"cytoplasmic microtubule organization"	57	0	0.44	"1.00000"
"GO:0031126"	"snoRNA 3'-end processing"	11	0	0.08	"1.00000"
"GO:0031145"	"anaphase-promoting complex-dependent cat..."	78	0	0.6	"1.00000"
"GO:0031146"	"SCF-dependent proteasomal ubiquitin-depe..."	85	0	0.65	"1.00000"
"GO:0031163"	"metallo-sulfur cluster assembly"	18	0	0.14	"1.00000"
"GO:0031167"	"rRNA methylation"	23	0	0.18	"1.00000"
"GO:0031268"	"pseudopodium organization"	11	0	0.08	"1.00000"
"GO:0031269"	"pseudopodium assembly"	11	0	0.08	"1.00000"
"GO:0031279"	"regulation of cyclase activity"	24	0	0.18	"1.00000"
"GO:0031280"	"negative regulation of cyclase activity"	10	0	0.08	"1.00000"
"GO:0031281"	"positive regulation of cyclase activity"	12	0	0.09	"1.00000"
"GO:0031293"	"membrane protein intracellular domain pr..."	18	0	0.14	"1.00000"
"GO:0031294"	"lymphocyte costimulation"	30	0	0.23	"1.00000"
"GO:0031295"	"T cell costimulation"	29	0	0.22	"1.00000"
"GO:0031297"	"replication fork processing"	30	0	0.23	"1.00000"
"GO:0031343"	"positive regulation of cell killing"	16	0	0.12	"1.00000"
"GO:0031365"	"N-terminal protein amino acid modificati..."	24	0	0.18	"1.00000"
"GO:0031396"	"regulation of protein ubiquitination"	176	0	1.35	"1.00000"
"GO:0031397"	"negative regulation of protein ubiquitin..."	68	0	0.52	"1.00000"
"GO:0031398"	"positive regulation of protein ubiquitin..."	99	0	0.76	"1.00000"
"GO:0031424"	"keratinization"	19	0	0.15	"1.00000"
"GO:0031440"	"regulation of mRNA 3'-end processing"	27	0	0.21	"1.00000"
"GO:0031442"	"positive regulation of mRNA 3'-end proce..."	11	0	0.08	"1.00000"
"GO:0031445"	"regulation of heterochromatin assembly"	15	0	0.12	"1.00000"
"GO:0031453"	"positive regulation of heterochromatin a..."	11	0	0.08	"1.00000"
"GO:0031468"	"nuclear envelope reassembly"	18	0	0.14	"1.00000"
"GO:0031497"	"chromatin assembly"	103	0	0.79	"1.00000"
"GO:0031498"	"chromatin disassembly"	16	0	0.12	"1.00000"
"GO:0031507"	"heterochromatin assembly"	38	0	0.29	"1.00000"
"GO:0031570"	"DNA integrity checkpoint"	145	0	1.11	"1.00000"
"GO:0031571"	"mitotic G1 DNA damage checkpoint"	58	0	0.44	"1.00000"
"GO:0031572"	"G2 DNA damage checkpoint"	29	0	0.22	"1.00000"
"GO:0031573"	"intra-S DNA damage checkpoint"	14	0	0.11	"1.00000"
"GO:0031577"	"spindle checkpoint"	34	0	0.26	"1.00000"
"GO:0031579"	"membrane raft organization"	18	0	0.14	"1.00000"
"GO:0031623"	"receptor internalization"	81	0	0.62	"1.00000"
"GO:0031638"	"zymogen activation"	32	0	0.25	"1.00000"
"GO:0031639"	"plasminogen activation"	10	0	0.08	"1.00000"
"GO:0031640"	"killing of cells of other organism"	11	0	0.08	"1.00000"
"GO:0031645"	"negative regulation of nervous system pr..."	17	0	0.13	"1.00000"
"GO:0031663"	"lipopolysaccharide-mediated signaling pa..."	34	0	0.26	"1.00000"
"GO:0031664"	"regulation of lipopolysaccharide-mediate..."	14	0	0.11	"1.00000"
"GO:0031848"	"protection from non-homologous end joini..."	10	0	0.08	"1.00000"
